3,10000
0.894061,0.77817,0.0523
0.488555,0.676353,0.697457
0.846932,0.307057,0.734724
0.542143,0.914246,0.512169
0.619863,0.300812,0.603634
0.83938,0.615072,0.201851
0.675471,0.465899,0.421406
0.957331,0.157829,0.018436
0.872169,0.608723,0.825064
0.352303,0.670038,0.630912
0.937695,0.080452,0.925434
0.506347,0.569007,0.118139
0.203804,0.415939,0.425196
0.938528,0.474435,0.339442
0.96705,0.094298,0.640255
0.570684,0.933678,0.771679
0.772536,0.125501,0.237578
0.710294,0.082833,0.395407
0.72873,0.955002,0.00413
0.070146,0.307305,0.674169
0.701058,0.761352,0.270973
0.142844,0.267699,0.83998
0.260983,0.987855,0.772272
0.686179,0.442735,0.763059
0.541974,0.409785,0.373709
0.698581,0.98047,0.823739
0.986612,0.269358,0.465592
0.22419,0.979652,0.548425
0.13595,0.708382,0.019779
0.656432,0.778529,0.843436
0.846953,0.995939,0.12114
0.117926,0.655136,0.905191
0.957907,0.432471,0.893046
0.246531,0.635003,0.335782
0.525942,0.176977,0.261919
0.899651,0.39191,0.242389
0.239742,0.378522,0.511747
0.705334,0.119064,0.491399
0.770112,0.255014,0.716134
0.789891,0.911447,0.011015
0.633328,0.7584,0.523306
0.27082,0.392679,0.178442
0.176012,0.866938,0.610914
0.069058,0.113469,0.762269
0.921192,0.155763,0.455598
0.183112,0.571766,0.847508
0.941853,0.811508,0.742382
0.453601,0.033194,0.377798
0.461352,0.803306,0.149165
0.177486,0.10955,0.060612
0.704853,0.742878,0.335364
0.22816,0.53005,0.728043
0.406602,0.706062,0.594981
0.533868,0.291473,0.224802
0.812489,0.212665,0.896917
0.268087,0.912129,0.468683
0.115595,0.853983,0.796543
0.374329,0.823936,0.829738
0.752128,0.285288,0.633044
0.901293,0.979127,0.742594
0.478257,0.68398,0.001824
0.329973,0.91214,0.531875
0.574369,0.835095,0.754289
0.685702,0.885315,0.045762
0.426857,0.697805,0.258428
0.323774,0.965892,0.686909
0.792458,0.59784,0.540892
0.589001,0.488521,0.88118
0.935091,0.240649,0.166469
0.568136,0.658294,0.661948
0.827082,0.652903,0.345928
0.345259,0.982877,0.774421
0.393486,0.073598,0.125868
0.147775,0.7593,0.527535
0.193538,0.702509,0.741692
0.968318,0.026284,0.223937
0.171579,0.335094,0.821777
0.712472,0.440447,0.82665
0.110004,0.375539,0.0673
0.276473,0.460027,0.241946
0.454773,0.803461,0.89485
0.317054,0.14872,0.394079
0.091475,0.058558,0.467677
0.733695,0.206334,0.743329
0.777582,0.916224,0.445839
0.519275,0.400894,0.988475
0.259564,0.088825,0.323569
0.597693,0.317649,0.280368
0.424343,0.427654,0.655907
0.491643,0.704127,0.632286
0.249942,0.158901,0.435748
0.144792,0.992307,0.10082
0.055223,0.600134,0.159379
0.039252,0.333829,0.882065
0.782581,0.627763,0.314641
0.744772,0.66339,0.231887
0.249599,0.922954,0.320712
0.08952,0.520647,0.638362
0.369889,0.944991,0.066016
0.542148,0.952986,0.286495
0.174435,0.202928,0.961748
0.126535,0.864072,0.954055
0.227355,0.919295,0.554189
0.386734,0.474899,0.40437
0.785151,0.773833,0.032134
0.616144,0.518605,0.695524
0.848031,0.284557,0.618479
0.685096,0.374077,0.655478
0.323458,0.260318,0.600469
0.905826,0.318819,0.553456
0.192321,0.493254,0.272736
0.15407,0.619789,0.653161
0.624477,0.363496,0.088808
0.178667,0.266583,0.563708
0.099389,0.051734,0.337541
0.131523,0.667879,0.372498
0.3434,0.032262,0.657055
0.478231,0.717358,0.547485
0.133709,0.040816,0.324155
0.734179,0.946642,0.642974
0.803987,0.655316,0.136228
0.593075,0.325738,0.272369
0.246236,0.950215,0.635866
0.335045,0.645234,0.902449
0.898753,0.744624,0.470535
0.236294,0.876147,0.654766
0.125144,0.735899,0.687029
0.7822,0.21413,0.920739
0.846037,0.34784,0.961556
0.170192,0.598371,0.42455
0.813167,0.402358,0.596218
0.465747,0.511785,0.921956
0.254469,0.758022,0.872172
0.406687,0.609419,0.517406
0.825488,0.508172,0.26203
0.812375,0.260818,0.65453
0.467142,0.902314,0.390429
0.670523,0.684514,0.120912
0.591262,0.046903,0.468752
0.06917,0.733448,0.067123
0.010073,0.062967,0.985833
0.606291,0.045066,0.497618
0.528248,0.299535,0.771992
0.916772,0.222574,0.381411
0.95053,0.048062,0.405935
0.728913,0.37679,0.183105
0.899795,0.843932,0.08542
0.806576,0.514455,0.286286
0.927488,0.622069,0.33319
0.39624,0.69124,0.066638
0.979715,0.217665,0.129605
0.965548,0.823956,0.174671
0.979519,0.868556,0.990559
0.751511,0.30168,0.729485
0.649275,0.252211,0.2939
0.05521,0.981124,0.67069
0.238316,0.880919,0.514622
0.323736,0.687495,0.545429
0.126374,0.614984,0.167498
0.459564,0.527576,0.37509
0.042554,0.023644,0.592755
0.688511,0.989192,0.933064
0.379535,0.485063,0.317972
0.370094,0.752927,0.619653
0.615931,0.402202,0.871864
0.909831,0.457412,0.36934
0.580521,0.21208,0.250259
0.095143,0.052168,0.454106
0.156924,0.178543,0.585442
0.840775,0.154459,0.629371
0.732217,0.197014,0.653015
0.841325,0.401877,0.158559
0.290741,0.781412,0.643623
0.608713,0.667858,0.39655
0.228366,0.28379,0.315104
0.616582,0.193621,0.288868
0.985922,0.290495,0.500949
0.752533,0.90199,0.069469
0.722992,0.058915,0.764364
0.308434,0.416042,0.918824
0.454157,0.148259,0.63219
0.107172,0.505936,0.034067
0.265732,0.796677,0.331832
0.425707,0.405391,0.99969
0.338609,0.633757,0.799832
0.653713,0.766692,0.509806
0.942581,0.752614,0.800301
0.44353,0.0215,0.702291
0.029352,0.744492,0.277558
0.793716,0.569278,0.6936
0.71254,0.023436,0.358212
0.861082,0.130608,0.864148
0.411502,0.912692,0.660826
0.743334,0.338399,0.066217
0.259376,0.677008,0.216326
0.059209,0.847073,0.983018
0.569015,0.789655,0.251985
0.369316,0.749537,0.273485
0.587959,0.778889,0.534329
0.865518,0.572606,0.103607
0.559118,0.801498,0.127043
0.91733,0.178933,0.774004
0.781479,0.590435,0.203048
0.958657,0.333769,0.0578
0.024874,0.593145,0.734808
0.757552,0.168706,0.581882
0.740571,0.737721,0.887889
0.508908,0.623389,0.637426
0.782393,0.727701,0.416316
0.833074,0.593219,0.505274
0.936681,0.668689,0.306772
0.580077,0.58602,0.485705
0.870433,0.883851,0.592492
0.073481,0.842508,0.926261
0.131281,0.383734,0.035759
0.382442,0.141286,0.720817
0.480676,0.398209,0.974891
0.368565,0.907117,0.59828
0.522343,0.205862,0.325981
0.938659,0.555288,0.435552
0.960285,0.49197,0.104242
0.78341,0.588399,0.206614
0.785467,0.458832,0.090465
0.37796,0.048665,0.449325
0.820573,0.696299,0.349411
0.372684,0.078741,0.007049
0.093502,0.075769,0.921611
0.068393,0.960686,0.34508
0.666673,0.483029,0.067295
0.509007,0.938041,0.622583
0.944559,0.898326,0.114553
0.565153,0.681736,0.219304
0.771767,0.983556,0.194488
0.378584,0.361516,0.243154
0.344261,0.182089,0.939453
0.693672,0.554774,0.534546
0.217074,0.648276,0.126667
0.138685,0.233021,0.087353
0.483765,0.899694,0.086734
0.55106,0.925053,0.024775
0.173644,0.385965,0.439454
0.804549,0.46747,0.637542
0.540206,0.239238,0.621098
0.734694,0.617822,0.982614
0.977848,0.478436,0.681056
0.433653,0.68846,0.752182
0.968199,0.905534,0.91681
0.094866,0.044219,0.149831
0.698571,0.044337,0.565877
0.785306,0.111749,0.490931
0.326433,0.801745,0.393248
0.765887,0.606295,0.860718
0.40343,0.662853,0.616308
0.54088,0.397547,0.234131
0.523495,0.375396,0.228919
0.720903,0.325401,0.917379
0.473085,0.293601,0.822914
0.389895,0.904819,0.383485
0.056078,0.119743,0.944174
0.621955,0.905049,0.055924
0.629238,0.747834,0.857669
0.538838,0.513722,0.980316
0.399557,0.433504,0.643169
0.015865,0.974384,0.040717
0.766348,0.014231,0.932465
0.511619,0.735134,0.257866
0.428999,0.724571,0.067819
0.251913,0.630818,0.488991
0.15175,0.686896,0.608734
0.612277,0.825204,0.030135
0.668201,0.454442,0.777969
0.042222,0.993281,0.808043
0.022539,0.90919,0.241547
0.18206,0.441407,0.732284
0.739129,0.724108,0.746515
0.187946,0.235727,0.998002
0.445813,0.664726,0.238925
0.029984,0.432991,0.869744
0.035327,0.101094,0.072992
0.644061,0.713371,0.414548
0.190548,0.897924,0.868991
0.48487,0.940146,0.378624
0.292913,0.479037,0.804166
0.050813,0.661098,0.245573
0.783097,0.916579,0.486033
0.045964,0.104526,0.721761
0.560318,0.066691,0.902839
0.799244,0.613027,0.335831
0.18534,0.648355,0.953277
0.258332,0.292416,0.666648
0.189233,0.999317,0.564572
0.058224,0.484187,0.504718
0.9532,0.7771,0.500108
0.757366,0.827913,0.677558
0.519291,0.127362,0.594137
0.005325,0.173327,0.215015
0.243438,0.733645,0.281706
0.146277,0.049241,0.894734
0.99846,0.234581,0.543089
0.951737,0.009266,0.351857
0.618385,0.198499,0.867526
0.699309,0.773075,0.351713
0.72038,0.726275,0.645166
0.220488,0.999993,0.989431
0.414398,0.519284,0.633146
0.008535,0.040961,0.806473
0.739903,0.284399,0.05647
0.021609,0.430677,0.105712
0.432695,0.429137,0.856645
0.492136,0.897227,0.865911
0.360346,0.515612,0.580762
0.227872,0.731274,0.353837
0.095938,0.451654,0.596464
0.257456,0.188494,0.596457
0.246887,0.602892,0.632094
0.396385,0.127779,0.673055
0.202858,0.867682,0.473807
0.775681,0.405644,0.904484
0.397745,0.838339,0.849973
0.770742,0.846828,0.7472
0.636654,0.207174,0.779165
0.733768,0.951398,0.510439
0.603958,0.563688,0.478445
0.200422,0.821144,0.183291
0.313232,0.584384,0.786183
0.461678,0.980769,0.913962
0.651085,0.69998,0.781645
0.124892,0.992013,0.703641
0.545728,0.389758,0.54198
0.912054,0.1605,0.90516
0.659254,0.313506,0.112334
0.954771,0.563627,0.580085
0.981562,0.167585,0.143773
0.460007,0.884359,0.48127
0.643298,0.197591,0.065654
0.945833,0.659269,0.562775
0.376148,0.310355,0.262755
0.157793,0.951599,0.77112
0.861434,0.497328,0.160878
0.919766,0.409382,0.837731
0.824927,0.584988,0.667589
0.453613,0.056112,0.231216
0.55005,0.037674,0.915153
0.693824,0.014034,0.799513
0.691446,0.173684,0.997104
0.7571,0.119518,0.172726
0.836227,0.495666,0.999433
0.615335,0.169811,0.951032
0.386455,0.547597,0.964712
0.063686,0.983715,0.890446
0.417769,0.324994,0.991787
0.085358,0.29496,0.047899
0.832927,0.84501,0.601925
0.74808,0.055186,0.615959
0.063945,0.746632,0.305996
0.577402,0.020084,0.941866
0.750128,0.856312,0.953884
0.265913,0.471647,0.123695
0.733297,0.374454,0.187644
0.214362,0.43814,0.687711
0.62116,0.855909,0.529058
0.612947,0.45762,0.824018
0.660846,0.290547,0.669028
0.779124,0.554979,0.724215
0.395083,0.618925,0.987199
0.217431,0.712679,0.007284
0.159297,0.979159,0.863596
0.113181,0.245072,0.851595
0.753228,0.494721,0.226049
0.457224,0.709083,0.180542
0.144936,0.330244,0.036451
0.673994,0.459543,0.494071
0.498012,0.636742,0.30097
0.683392,0.415866,0.85595
0.923959,0.810949,0.991227
0.911159,0.028381,0.703906
0.434795,0.70403,0.683065
0.814743,0.817212,0.444489
0.666338,0.57044,0.93921
0.408739,0.027665,0.164646
0.589281,0.172601,0.011242
0.142085,0.362947,0.470785
0.152508,0.377311,0.107527
0.453479,0.577055,0.523393
0.825781,0.501015,0.850695
0.33336,0.928526,0.395428
0.553618,0.363321,0.099458
0.236683,0.178064,0.91667
0.197524,0.360754,0.487111
0.653086,0.285845,0.031128
0.817732,0.391479,0.720081
0.828974,0.533564,0.083028
0.29976,0.202424,0.976691
0.407287,0.655903,0.553746
0.930681,0.998036,0.571113
0.781376,0.331396,0.499639
0.176804,0.885014,0.379312
0.276262,0.638049,0.557376
0.709285,0.835573,0.434482
0.196396,0.48866,0.720328
0.743876,0.822744,0.111807
0.463957,0.651719,0.161723
0.546985,0.467831,0.364147
0.523676,0.875118,0.020051
0.593774,0.322151,0.018087
0.164888,0.619879,0.865836
0.180879,0.313035,0.267202
0.560192,0.10565,0.905252
0.117568,0.814935,0.257177
0.552051,0.527683,0.262189
0.788731,0.271559,0.601286
0.900538,0.735516,0.253005
0.062261,0.798853,0.237188
0.426408,0.838881,0.628658
0.962811,0.432655,0.95081
0.980899,0.113895,0.087041
0.363087,0.294775,0.400077
0.630289,0.854967,0.505727
0.051893,0.488887,0.837014
0.309071,0.55729,0.364697
0.087612,0.346021,0.152608
0.688898,0.246559,0.404476
0.458255,0.825172,0.203329
0.695443,0.251581,0.04221
0.324102,0.214392,0.991217
0.791264,0.711643,0.105113
0.878305,0.07473,0.91624
0.794734,0.221372,0.287559
0.816813,0.789617,0.776446
0.653827,0.61504,0.850089
0.534876,0.702653,0.19611
0.203836,0.907903,0.959022
0.608312,0.366159,0.784194
0.811641,0.577954,0.035775
0.370203,0.418408,0.76652
0.877773,0.209672,0.478163
0.499238,0.60433,0.069246
0.415478,0.399064,0.80697
0.219389,0.215878,0.596587
0.512187,0.386057,0.211628
0.362276,0.920934,0.914281
0.558387,0.12477,0.338536
0.033761,0.249435,0.704695
0.817955,0.577428,0.799002
0.370083,0.463984,0.21741
0.652955,0.341757,0.943435
0.64747,0.357347,0.547765
0.716716,0.289177,0.463181
0.040038,0.508566,0.195411
0.636626,0.020753,0.581469
0.364606,0.38303,0.018755
0.795239,0.457769,0.659877
0.133775,0.49153,0.909312
0.354823,0.825837,0.486741
0.153825,0.712272,0.950725
0.371235,0.365227,0.808834
0.31467,0.52905,0.166181
0.378787,0.762118,0.455358
0.841969,0.802157,0.963924
0.553732,0.955135,0.501029
0.651553,0.319741,0.884059
0.670308,0.11498,0.85818
0.846538,0.248755,0.34971
0.75585,0.603578,0.6919
0.758943,0.757403,0.920524
0.22602,0.644991,0.802104
0.034854,0.959661,0.331154
0.717387,0.854801,0.093272
0.172745,0.69677,0.411781
0.653021,0.766854,0.366916
0.154051,0.418408,0.686657
0.554462,0.605068,0.317989
0.412643,0.451606,0.566745
0.278705,0.723809,0.686675
0.486957,0.999104,0.960431
0.407482,0.741477,0.605422
0.725938,0.776331,0.081435
0.057092,0.010071,0.936236
0.666716,0.182816,0.149358
0.078498,0.35219,0.432565
0.445414,0.022593,0.367325
0.648424,0.577055,0.972393
0.966413,0.50605,0.940352
0.04951,0.784756,0.180513
0.736186,0.271713,0.695969
0.212969,0.195547,0.437446
0.334743,0.921485,0.213778
0.93253,0.494929,0.740201
0.385119,0.677998,0.923017
0.050829,0.756496,0.791559
0.483394,0.718262,0.814152
0.850719,0.366686,0.90756
0.339465,0.849452,0.41361
0.279817,0.898962,0.714718
0.976682,0.1515,0.502784
0.672651,0.364469,0.214683
0.110098,0.215564,0.652521
0.840228,0.148095,0.14745
0.580429,0.533214,0.3418
0.019798,0.100395,0.098296
0.811358,0.58379,0.332911
0.141862,0.950861,0.215949
0.565774,0.290326,0.065401
0.495737,0.086495,0.480716
0.210455,0.063177,0.632216
0.229591,0.735829,0.513038
0.444275,0.845927,0.244954
0.096796,0.202507,0.909401
0.760598,0.782936,0.442615
0.102399,0.802734,0.059363
0.717047,0.130444,0.643153
0.049958,0.788659,0.110366
0.78226,0.354433,0.400693
0.364013,0.85017,0.487188
0.844729,0.576978,0.550366
0.993298,0.322921,0.802547
0.022688,0.283548,0.164826
0.267642,0.380344,0.367333
0.177044,0.657295,0.666621
0.136011,0.276046,0.469355
0.195374,0.993093,0.116152
0.354879,0.559404,0.904811
0.465246,0.341664,0.775596
0.382291,0.705677,0.142119
0.869479,0.066759,0.719097
0.936197,0.060057,0.55837
0.255096,0.599097,0.841919
0.419922,0.383091,0.738615
0.303607,0.076487,0.39591
0.970228,0.212499,0.188308
0.955936,0.924225,0.181402
0.072088,0.795457,0.257158
0.976899,0.260703,0.115174
0.268847,0.159346,0.337203
0.410966,0.028825,0.920314
0.646415,0.481375,0.980371
0.204786,0.736471,0.09582
0.046705,0.672746,0.478912
0.78532,0.976353,0.555399
0.697583,0.462934,0.28425
0.885891,0.41887,0.724828
0.583645,0.490958,0.520285
0.840803,0.984209,0.29734
0.472329,0.253056,0.456686
0.325885,0.664023,0.001863
0.246199,0.82679,0.99959
0.742923,0.031576,0.252414
0.838743,0.078281,0.92516
0.834007,0.379954,0.417865
0.389407,0.077537,0.880799
0.190009,0.47978,0.299669
0.914837,0.063426,0.790627
0.951474,0.420581,0.291188
0.248814,0.409263,0.060597
0.221852,0.735148,0.240972
0.740068,0.981347,0.067762
0.739658,0.72427,0.099339
0.992072,0.079366,0.693972
0.917232,0.913373,0.590278
0.85145,0.819132,0.184167
0.732249,0.009142,0.663948
0.031919,0.440331,0.243726
0.338898,0.391806,0.180659
0.146439,0.156972,0.589922
0.207036,0.895177,0.841422
0.448008,0.635245,0.82277
0.51577,0.891255,0.063392
0.131461,0.883328,0.142758
0.341786,0.316912,0.056132
0.932064,0.168362,0.875264
0.116232,0.416964,0.400758
0.78018,0.965235,0.84109
0.540258,0.304133,0.749248
0.720917,0.966924,0.422572
0.827192,0.17396,0.317749
0.668614,0.13832,0.469346
0.491384,0.654091,0.360602
0.554777,0.301904,0.760282
0.213887,0.64369,0.077194
0.270019,0.575755,0.761909
0.661636,0.208339,0.178873
0.062394,0.504871,0.144108
0.419836,0.045129,0.964593
0.685436,0.766046,0.931518
0.108009,0.10959,0.62183
0.94211,0.778205,0.760151
0.411457,0.269589,0.930594
0.288411,0.340718,0.232498
0.048693,0.070958,0.392541
0.125887,0.340977,0.484648
0.404148,0.518965,0.692987
0.099373,0.097712,0.197858
0.759833,0.517548,0.242987
0.240779,0.719337,0.525385
0.172297,0.827346,0.634976
0.310479,0.285808,0.929533
0.07063,0.697265,0.199122
0.517576,0.985676,0.056193
0.750075,0.034369,0.127151
0.658968,0.676609,0.98448
0.143616,0.597109,0.503446
0.836603,0.212835,0.11751
0.550813,0.972668,0.15141
0.7938,0.213447,0.870747
0.835537,0.902096,0.214445
0.986865,0.212576,0.500254
0.916398,0.799558,0.713871
0.631873,0.317135,0.699548
0.204418,0.583562,0.250269
0.847921,0.24253,0.44323
0.832401,0.902498,0.556692
0.852199,0.255453,0.769527
0.969709,0.806266,0.742195
0.12112,0.116418,0.471995
0.991867,0.468307,0.890443
0.722665,0.455173,0.619371
0.222919,0.887923,0.41893
0.93679,0.519796,0.252417
0.15269,0.724214,0.352331
0.919312,0.088487,0.111213
0.362542,0.920889,0.013711
0.435586,0.28944,0.785516
0.205113,0.775502,0.591782
0.463661,0.896622,0.224552
0.452008,0.404841,0.692859
0.342451,0.127506,0.664384
0.961823,0.866777,0.552308
0.897105,0.803568,0.588456
0.665874,0.956258,0.829023
0.018205,0.87557,0.91751
0.129418,0.754465,0.354751
0.659481,0.706403,0.644192
0.444997,0.911517,0.419694
0.553131,0.89153,0.832668
0.777683,0.343538,0.753861
0.986894,0.202341,0.39772
0.167631,0.680516,0.264497
0.236291,0.093973,0.584417
0.824747,0.759847,0.057028
0.170122,0.294404,0.44895
0.087633,0.940174,0.203415
0.442384,0.599655,0.909819
0.602928,0.561004,0.337688
0.538974,0.114135,0.229218
0.887994,0.40817,0.089108
0.641856,0.911417,0.807801
0.555928,0.079048,0.488318
0.820425,0.315339,0.582291
0.404843,0.656438,0.858491
0.978223,0.826561,0.669247
0.427173,0.430546,0.609422
0.146941,0.389282,0.209077
0.573112,0.992211,0.770082
0.9108,0.047537,0.400569
0.65637,0.935532,0.325092
0.26183,0.09374,0.236509
0.069631,0.649668,0.831909
0.074301,0.470093,0.147248
0.172945,0.391288,0.320038
0.031436,0.369511,0.146599
0.217035,0.313037,0.577145
0.826457,0.459978,0.966428
0.035535,0.03309,0.474991
0.321969,0.460242,0.522528
0.23889,0.116612,0.974412
0.563982,0.894794,0.068152
0.800491,0.964425,0.71782
0.6324,0.555079,0.704266
0.296,0.728024,0.611906
0.616039,0.275812,0.49777
0.27899,0.492847,0.810807
0.856136,0.319305,0.270785
0.338916,0.871192,0.820227
0.813907,0.709513,0.280469
0.852787,0.948403,0.397081
0.343552,0.512386,0.808227
0.411704,0.829229,0.772652
0.645877,0.977982,0.844083
0.866495,0.273982,0.572107
0.478401,0.406373,0.364271
0.976171,0.685364,0.857119
0.30333,0.057852,0.692776
0.090467,0.396768,0.563968
0.910694,0.727027,0.273481
0.191163,0.096166,0.738236
0.588244,0.439718,0.250622
0.912823,0.367775,0.596204
0.685476,0.013652,0.574186
0.045911,0.880147,0.848168
0.618019,0.8749,0.254542
0.98229,0.367424,0.939906
0.355761,0.670754,0.997758
0.048537,0.761222,0.910878
0.612505,0.671916,0.637905
0.402338,0.86308,0.250423
0.140575,0.967676,0.690142
0.907549,0.8805,0.057917
0.503753,0.082328,0.587921
0.077939,0.128239,0.468068
0.44246,0.26261,0.85932
0.213354,0.761253,0.226744
0.669612,0.117014,0.413851
0.183722,0.165552,0.175073
0.0946,0.294409,0.363341
0.248857,0.2131,0.742773
0.49928,0.870027,0.226802
0.705774,0.777576,0.623654
0.280043,0.797682,0.222334
0.867964,0.391973,0.866925
0.852384,0.350785,0.129536
0.711705,0.564139,0.407141
0.454801,0.750103,0.524155
0.868652,0.933825,0.206059
0.560077,0.028425,0.500469
0.923419,0.793634,0.229921
0.182544,0.809267,0.099948
0.409346,0.031393,0.393876
0.033,0.311437,0.70791
0.771686,0.695753,0.616236
0.638612,0.548138,0.967021
0.2845,0.776195,0.047513
0.691641,0.230996,0.797616
0.732148,0.099649,0.731442
0.938208,0.659726,0.276219
0.955029,0.099497,0.069854
0.18495,0.282042,0.395473
0.284898,0.20774,0.426866
0.195126,0.757093,0.254655
0.903037,0.528779,0.950409
0.519273,0.683743,0.498547
0.486294,0.968243,0.274742
0.050159,0.176236,0.02209
0.847776,0.908385,0.638091
0.579218,0.846593,0.81417
0.371789,0.801622,0.913667
0.957995,0.986572,0.712061
0.353468,0.787822,0.919802
0.296687,0.982948,0.676895
0.551342,0.885985,0.205674
0.501751,0.92161,0.889418
0.000298,0.924257,0.374013
0.791392,0.974416,0.55025
0.329835,0.822192,0.458635
0.967926,0.917762,0.305228
0.782096,0.289552,0.623202
0.695764,0.247547,0.609774
0.924177,0.601016,0.397596
0.843979,0.897703,0.896896
0.520874,0.449045,0.299234
0.242901,0.467149,0.220844
0.648671,0.983799,0.145101
0.539036,0.775192,0.119518
0.089286,0.621379,0.458062
0.064273,0.589305,0.375825
0.369501,0.887754,0.665377
0.992703,0.09987,0.429276
0.118829,0.024047,0.030292
0.032777,0.868027,0.444347
0.446026,0.905253,0.409745
0.74526,0.664506,0.876894
0.482456,0.313177,0.860693
0.627558,0.368566,0.152237
0.263428,0.457852,0.773616
0.237842,0.522126,0.879274
0.613667,0.407979,0.28338
0.795396,0.917035,0.38325
0.224673,0.552216,0.407297
0.771317,0.584994,0.791676
0.215665,0.547372,0.213282
0.141762,0.292632,0.877788
0.535008,0.775088,0.707318
0.395701,0.918998,0.075884
0.064291,0.698778,0.050088
0.354259,0.936621,0.572214
0.749885,0.06664,0.496546
0.033265,0.378389,0.929933
0.416515,0.603062,0.482149
0.340165,0.890731,0.583495
0.648193,0.622748,0.130867
0.861475,0.76451,0.939851
0.255616,0.299518,0.71494
0.962934,0.211572,0.15029
0.55517,0.275863,0.365421
0.605258,0.146474,0.818394
0.693825,0.89636,0.885034
0.706723,0.929625,0.779775
0.636656,0.862493,0.382837
0.118805,0.202658,0.273569
0.218653,0.367203,0.896317
0.865872,0.228679,0.17718
0.805724,0.484295,0.476698
0.037016,0.963581,0.204622
0.187306,0.518751,0.480485
0.069079,0.640361,0.62696
0.887473,0.334186,0.52332
0.28886,0.040909,0.969297
0.068635,0.677565,0.83179
0.967825,0.312723,0.5508
0.757746,0.047728,0.918004
0.170415,0.9136,0.663035
0.347595,0.719324,0.663682
0.340646,0.75634,0.143615
0.545268,0.459999,0.662366
0.542106,0.529078,0.302727
0.169066,0.932904,0.153266
0.208738,0.221764,0.194175
0.694387,0.806751,0.388093
0.526178,0.774576,0.217168
0.59333,0.532322,0.264896
0.027686,0.702738,0.178496
0.690721,0.566685,0.897821
0.870755,0.423683,0.170513
0.01437,0.968952,0.146864
0.193088,0.511058,0.675943
0.012168,0.196476,0.125199
0.165434,0.921566,0.346963
0.875961,0.615953,0.153714
0.780406,0.658483,0.444643
0.997574,0.768166,0.976965
0.778822,0.795852,0.196055
0.957319,0.002926,0.279093
0.371492,0.873681,0.702776
0.058357,0.404404,0.671728
0.205222,0.113844,0.699138
0.397517,0.126012,0.411966
0.522716,0.807798,0.849884
0.386031,0.200112,0.98219
0.539745,0.980518,0.640673
0.50074,0.494445,0.925191
0.477706,0.273267,0.721044
0.190113,0.746938,0.240322
0.469206,0.634782,0.630355
0.171983,0.209492,0.034759
0.360063,0.414714,0.148604
0.575554,0.812231,0.790968
0.503872,0.851299,0.598767
0.353757,0.23733,0.798879
0.335947,0.293427,0.295749
0.492972,0.794168,0.306546
0.418164,0.271874,0.096166
0.65556,0.978339,0.359456
0.895882,0.447546,0.994239
0.526237,0.135881,0.203731
0.077349,0.012296,0.134797
0.742305,0.104202,0.46338
0.533273,0.608075,0.314679
0.648392,0.961832,0.552009
0.963623,0.814131,0.845436
0.775725,0.307103,0.639604
0.082271,0.241619,0.42783
0.178437,0.413531,0.40617
0.537894,0.309413,0.370068
0.048485,0.352003,0.022301
0.768568,0.945704,0.034597
0.903365,0.688009,0.655152
0.366745,0.737634,0.263227
0.681424,0.386027,0.225059
0.749785,0.866002,0.555542
0.595221,0.641727,0.862645
0.234826,0.240351,0.620617
0.662656,0.418788,0.5505
0.585178,0.473034,0.376266
0.471598,0.521519,0.728269
0.493899,0.806439,0.673973
0.044849,0.226156,0.878334
0.700001,0.592901,0.615968
0.963228,0.790677,0.518347
0.704639,0.540462,0.900702
0.260181,0.652036,0.058781
0.639178,0.886862,0.299132
0.776147,0.06587,0.234273
0.326648,0.167401,0.707307
0.702914,0.638999,0.745179
0.947535,0.649251,0.551618
0.13786,0.210452,0.777775
0.016194,0.910453,0.887028
0.632162,0.390033,0.194058
0.666862,0.611024,0.73452
0.567564,0.387557,0.386556
0.626345,0.026735,0.78977
0.925478,0.319235,0.371993
0.159751,0.645883,0.539394
0.38341,0.865149,0.694745
0.128589,0.812684,0.343996
0.19656,0.466896,0.554448
0.974335,0.48309,0.981253
0.377715,0.631604,0.887638
0.571773,0.298466,0.498662
0.822646,0.86603,0.886219
0.725554,0.008728,0.429307
0.515325,0.934206,0.748542
0.40367,0.610309,0.910777
0.943064,0.993719,0.292278
0.637809,0.638661,0.104962
0.498158,0.835221,0.571858
0.568958,0.325908,0.5713
0.550212,0.219975,0.202904
0.43785,0.791749,0.501371
0.452865,0.614395,0.883753
0.339084,0.339949,0.892481
0.284743,0.371626,0.343039
0.033285,0.775296,0.4697
0.460414,0.234712,0.979772
0.752692,0.388874,0.618433
0.374006,0.887032,0.970006
0.462216,0.45599,0.812266
0.033516,0.522554,0.032241
0.236421,0.960405,0.82399
0.254144,0.929622,0.954737
0.654249,0.268706,0.811039
0.546731,0.55345,0.182665
0.406122,0.103087,0.474314
0.875823,0.563502,0.709026
0.855595,0.316194,0.0979
0.99038,0.690201,0.501284
0.960386,0.668769,0.473627
0.772652,0.702286,0.996181
0.321245,0.455059,0.472938
0.661588,0.709203,0.40256
0.616325,0.363452,0.187619
0.943716,0.426535,0.257421
0.126382,0.832658,0.360508
0.117048,0.224833,0.440362
0.826074,0.080428,0.756557
0.440327,0.070808,0.96311
0.457963,0.547546,0.631879
0.93159,0.83655,0.850517
0.927772,0.157795,0.305576
0.917062,0.819383,0.531131
0.319623,0.952061,0.410936
0.023594,0.895777,0.837471
0.281015,0.538511,0.186481
0.641523,0.655559,0.411314
